comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,label
4.220931,0.9089314,4.906808,1.3583056,1.3398788,1.6108245,5.1023326,0.6673397,Item-Image\1015025_F.jpg
5.4231443,4.4982834,6.001346,2.4871347,2.0547428,3.0948808,4.969474,2.408356,Item-Image\1015026_F.jpg
5.8808174,5.3535123,6.2260857,2.5756228,2.1352668,3.6971483,4.589388,2.9926682,Item-Image\1015027_F.jpg
6.051791,5.7448072,6.3329926,2.7979796,2.2768078,3.9261818,4.6036096,3.4716685,Item-Image\1015028_F.jpg
5.7505956,8.412518,6.9784794,4.0019884,1.5530608,5.138509,4.0560794,5.118931,Item-Image\1015029_F.jpg
6.1707873,7.6795697,6.468871,3.704371,1.290829,5.2234216,3.9816756,4.8238525,Item-Image\1015030_F.jpg
5.578012,5.1501503,5.8715305,2.5930045,1.177954,3.921061,4.651249,2.8878872,Item-Image\1015031_F.jpg
7.0565653,9.439943,6.98587,3.9461772,1.8731258,6.1156845,4.12097,5.8231025,Item-Image\1015033_F.jpg
6.1965766,6.212969,6.5553503,2.7001715,1.2826244,4.245039,4.7307253,3.0752153,Item-Image\1015034_F.jpg
4.7411633,2.0723803,5.2845445,1.5898979,1.136478,2.2538636,5.062145,1.0409858,Item-Image\1015037_F.jpg
6.27592,6.6080375,6.5849557,3.0175538,1.8692442,4.911684,4.4343314,4.608466,Item-Image\1015040_F.jpg
4.889354,3.5520072,5.8619194,1.9708974,1.3976179,2.5734863,4.958839,1.3729366,Item-Image\1015041_F.jpg
4.809115,2.1528797,5.2806873,1.6209913,1.377052,2.289978,5.012715,1.140904,Item-Image\1015042_F.jpg
4.708598,3.257018,5.813999,1.903206,1.1905391,2.3543758,5.024851,1.3047498,Item-Image\1015044_F.jpg
4.833256,2.171276,5.3501472,1.621629,1.2052119,2.271452,4.993066,1.1936734,Item-Image\1015045_F.jpg
6.3160367,3.8988466,5.5112386,2.1207643,2.6661594,4.0586877,5.018999,3.7415633,Item-Image\1015047_F.jpg
6.028223,4.4642916,5.8989496,2.3626204,1.8615029,3.5832515,4.7534876,2.5716038,Item-Image\1015048_F.jpg
6.7121744,8.477411,7.0914216,3.7537513,2.9485621,5.122876,4.270488,5.1728687,Item-Image\1015049_F.jpg
6.119217,7.4083567,7.2471523,3.4286017,3.241853,4.38437,4.5907435,4.761536,Item-Image\1015050_F.jpg
5.7014127,5.5113096,6.5932093,2.6970956,2.3970156,3.4568233,4.8177195,2.8569005,Item-Image\1015051_F.jpg
6.3678308,5.487616,6.140135,2.7479537,3.0046077,4.215443,4.6748543,3.9941316,Item-Image\1015052_F.jpg
3.8038254,0.4474852,4.688266,1.2479792,1.2438254,1.326283,5.120354,0.52719635,Item-Image\1015053_F.jpg
6.920841,7.3693056,5.950474,3.3396978,1.2069502,5.389759,4.220916,4.656285,Item-Image\1015054_F.jpg
6.8685613,9.226652,6.830454,4.252447,1.4697343,5.7398305,3.9057312,5.259376,Item-Image\1015055_F.jpg
7.220955,6.081175,5.4785566,3.0373416,1.4179325,5.5160694,4.2385397,4.820401,Item-Image\1015056_F.jpg
5.232728,4.81923,6.5586157,2.4684036,1.575797,3.1896505,4.840872,2.6301992,Item-Image\1015057_F.jpg
5.738783,4.869238,6.5726967,2.5083508,1.7778735,3.694994,4.707043,3.4371462,Item-Image\1015058_F.jpg
5.5971937,6.339904,6.9898624,2.999401,2.0579128,3.996049,4.646968,3.960231,Item-Image\1015059_F.jpg
4.2378693,1.490407,5.123086,1.4426116,1.2621988,1.7963972,5.0797763,0.8088511,Item-Image\1015060_F.jpg
6.4924436,8.715777,7.1308804,3.94065,3.229119,5.2392473,4.170004,5.5483303,Item-Image\1015061_F.jpg
3.6347399,0.30811867,4.5950317,1.2267168,1.2189207,1.2215443,5.121814,0.5263994,Item-Image\1015062_F.jpg
6.112032,3.4174628,5.655418,1.920982,1.9844878,3.5783348,4.8672304,2.4998207,Item-Image\1015063_F.jpg
6.640004,7.0006285,6.2909384,3.2642338,3.1441896,5.015737,4.2139673,5.10466,Item-Image\1015064_F.jpg
6.624902,8.147913,6.9099903,3.612418,3.1529284,5.1243763,4.2007046,5.155452,Item-Image\1015065_F.jpg
4.8645735,3.4363728,6.2486305,2.1367035,1.6814306,2.3521528,5.0749645,1.5945482,Item-Image\1015067_F.jpg
5.0213966,3.8919492,6.4790525,2.322064,1.9684546,2.6962934,5.165772,2.0003905,Item-Image\1015068_F.jpg
6.3562727,8.924513,7.4977455,4.203008,2.3843088,5.5035706,4.2458487,6.313936,Item-Image\1015070_F.jpg
4.5249853,3.7537777,6.175893,2.1171985,1.5203738,2.3322196,5.10393,1.310029,Item-Image\1015072_F.jpg
5.0671635,4.093912,6.0782967,2.2082608,1.8200874,2.8845139,4.9411473,1.9792784,Item-Image\1015073_F.jpg
5.059431,2.520412,5.4452066,1.7221843,1.7418795,2.622014,5.0375443,1.6409476,Item-Image\1015074_F.jpg
5.5905585,4.365967,6.3584404,2.1797996,1.9542542,3.211739,4.9499373,2.3381357,Item-Image\1015075_F.jpg
5.564064,6.478821,7.038369,3.138074,1.4958746,3.808262,4.730061,3.2950163,Item-Image\1015076_F.jpg
5.238137,5.755805,6.803627,2.7538972,2.0376856,3.3334584,4.877513,2.7532187,Item-Image\1015077_F.jpg
4.8514795,2.153795,5.417036,1.6290762,1.5832562,2.27875,5.154544,1.2354829,Item-Image\1015078_F.jpg
5.747796,6.994423,7.172122,3.15902,2.38431,4.0076528,4.763818,3.6879063,Item-Image\1015079_F.jpg
5.904235,7.1757226,6.875886,3.349188,2.898808,4.1314588,4.780744,4.246361,Item-Image\1015080_F.jpg
3.7747679,0.46404004,4.717474,1.2497482,1.2172561,1.3178573,5.1179276,0.52359706,Item-Image\1015081_F.jpg
4.82411,2.3912473,5.555863,1.6857531,1.4882293,2.1457849,5.0917873,1.090838,Item-Image\1015082_F.jpg
6.3349676,5.929289,6.285966,2.9299498,3.247645,4.3672385,4.5386353,4.5712123,Item-Image\1015083_F.jpg
6.1753106,5.671589,6.251003,2.7735767,2.8951094,3.9985108,4.6681128,3.8872457,Item-Image\1015085_F.jpg
5.759333,5.329664,6.3467913,2.5999033,2.408833,3.6336617,4.8503404,3.028297,Item-Image\1015086_F.jpg
5.040924,3.635301,5.8375273,2.3570855,2.432092,2.6866808,5.070101,2.410559,Item-Image\1015087_F.jpg
4.933941,3.1696777,5.6680937,2.0935163,2.1655612,2.6589017,5.101668,2.2836957,Item-Image\1015088_F.jpg
5.947096,6.065156,6.602149,2.9603133,2.687101,4.003659,4.780904,3.8103447,Item-Image\1015089_F.jpg
5.9534826,5.221332,6.2690496,2.606462,2.6941369,3.8397892,4.8916745,3.62239,Item-Image\1015090_F.jpg
5.257977,4.4967675,6.180172,2.3099918,1.767581,3.2302957,4.7323275,2.7138214,Item-Image\1015093_F.jpg
5.1604495,4.0567617,6.110889,2.2075486,1.6834872,3.0398812,4.7855864,2.380833,Item-Image\1015094_F.jpg
5.5317254,3.8663692,5.9453125,2.1300087,2.1654115,3.1232104,4.9898186,2.3354921,Item-Image\1015095_F.jpg
6.107001,5.2430444,6.3120713,2.6356645,2.8036227,4.0041227,4.829719,3.9801455,Item-Image\1015096_F.jpg
6.2101903,7.7193336,6.8806815,3.3876028,2.4992704,4.517338,4.444328,4.2632995,Item-Image\1015098_F.jpg
5.7567596,4.0120554,5.7371764,2.1513438,1.9175738,3.4057736,4.804755,2.3812943,Item-Image\1015099_F.jpg
6.3844953,7.553288,6.6881695,3.429503,2.890801,4.6881895,4.37347,4.5659885,Item-Image\1015100_F.jpg
6.272689,6.1372833,6.176878,2.9016397,2.4134216,4.2823052,4.529578,3.8116422,Item-Image\1015102_F.jpg
6.0606594,5.834508,6.543603,2.8271503,2.0829072,4.0424476,4.6508617,3.4170985,Item-Image\1015104_F.jpg
5.095587,3.185487,5.75376,2.0375621,1.4945098,2.707391,4.9743013,1.847118,Item-Image\1015105_F.jpg
5.4398184,3.9721127,5.971449,2.152884,1.7973593,3.0367017,4.883129,2.0283232,Item-Image\1015106_F.jpg
5.4252634,3.8993714,6.001465,2.1157799,1.3806062,3.1446278,4.8335056,2.2711067,Item-Image\1015107_F.jpg
6.404227,9.038938,7.2700853,3.954793,1.3416239,5.0955257,4.228363,4.404105,Item-Image\1015110_F.jpg
5.9229746,4.4538593,6.0074115,2.2740364,1.0205219,3.703239,4.7771606,2.491926,Item-Image\1015111_F.jpg
5.799755,6.681011,6.918956,3.2056608,2.7369094,4.0407734,4.723403,3.9050932,Item-Image\1015112_F.jpg
5.329358,3.3125772,5.7796583,1.9642642,1.9472574,2.9588382,5.0067797,2.0923116,Item-Image\1015113_F.jpg
5.9369016,5.442645,6.3920274,2.5930943,1.2030592,3.921764,4.70679,2.7638469,Item-Image\1015114_F.jpg
5.079488,2.4011688,5.400243,1.7223713,1.0890392,2.5678992,4.985878,1.2354876,Item-Image\1015115_F.jpg
5.296154,4.2557945,5.945256,2.3159254,1.6050819,3.1620874,4.893548,2.2691617,Item-Image\1015116_F.jpg
5.0906277,3.5961096,5.935219,2.0285275,1.5967506,2.7746024,4.9583797,1.8409159,Item-Image\1015117_F.jpg
5.4990044,4.1211176,5.858258,2.2116253,1.7753581,3.3489127,5.0202036,2.6184564,Item-Image\1015118_F.jpg
5.2484097,3.5394785,5.9585037,2.0659735,1.6865683,2.8403125,4.933517,2.0408611,Item-Image\1015119_F.jpg
5.8360476,3.6180267,5.5862737,1.9869789,1.6201117,3.3797996,4.973891,2.2272947,Item-Image\1015120_F.jpg
4.7623262,2.150966,5.304118,1.6357766,1.4020511,2.2815647,4.9776926,1.3647242,Item-Image\1015121_F.jpg
5.525609,3.0612497,5.707408,1.8155471,1.350769,3.0771165,4.924101,2.0499759,Item-Image\1015122_F.jpg
6.2348194,6.6919227,6.9391084,3.162521,3.199037,4.36437,4.6473165,4.578583,Item-Image\1015123_F.jpg
4.9405136,2.2622929,5.4778576,1.6570437,1.6369629,2.404051,5.073694,1.3327465,Item-Image\1015124_F.jpg
5.5450687,4.862377,6.4252243,2.6176424,2.5126228,3.4255095,4.923268,3.3035321,Item-Image\1015125_F.jpg
6.1737533,7.4630766,6.6945276,3.3970804,3.1102762,4.6319942,4.5275784,4.7284636,Item-Image\1015127_F.jpg
6.1239777,6.786678,6.380891,3.0852787,2.849526,4.473122,4.5954313,4.2537,Item-Image\1015128_F.jpg
5.675647,5.138604,6.0590277,2.4851215,1.8633531,3.7604966,4.783788,3.0015695,Item-Image\1015129_F.jpg
5.5026264,5.1627054,6.2815194,2.5836174,2.3107715,3.4843674,4.958187,2.9529989,Item-Image\1015130_F.jpg
5.801387,5.359659,6.166828,2.6947231,2.5599961,3.9673333,4.869288,3.6153336,Item-Image\1015131_F.jpg
6.037542,6.6710906,7.2429852,3.4238508,3.3107958,3.9763644,4.8084207,4.5572577,Item-Image\1015132_F.jpg
5.945367,5.7042465,6.8736277,3.0164223,2.9091587,3.7206073,4.823655,3.8620853,Item-Image\1015133_F.jpg
5.5415697,8.153538,7.209139,3.342155,1.2913513,4.4621024,4.2804193,3.1131756,Item-Image\1015135_F.jpg
6.6777344,8.710234,6.904316,3.6418855,2.9859788,5.480113,4.088171,5.5773826,Item-Image\1015136_F.jpg
5.1494102,3.1494431,5.888287,2.0098853,1.8305147,2.6839585,5.0104303,1.9240308,Item-Image\1015138_F.jpg
5.4151974,3.89496,6.103106,2.2279968,2.0328708,2.9935389,4.8944836,2.4998035,Item-Image\1015139_F.jpg
5.549308,4.3947287,5.9925766,2.3027887,1.8892632,3.418857,4.8493114,2.7029388,Item-Image\1015140_F.jpg
4.9736977,3.402799,5.803806,1.9996008,1.49232,2.5909922,4.9712386,1.577912,Item-Image\1015141_F.jpg
6.0287867,7.289956,7.421215,3.480842,2.1601453,4.4105988,4.5815077,4.5826306,Item-Image\1015142_F.jpg
6.38267,9.487044,6.3371987,4.071534,1.4663348,5.71694,3.5911212,4.7322702,Item-Image\1015143_F.jpg
6.225606,7.9483857,7.1798134,3.869349,1.9930459,5.0196934,4.2180495,5.251421,Item-Image\1015144_F.jpg
5.911848,6.4664927,6.7963176,3.1866314,1.5552576,4.21835,4.484871,3.726736,Item-Image\1015145_F.jpg
6.1712103,7.7943335,7.1493254,3.6776676,2.0811024,4.9734716,4.4049454,5.230706,Item-Image\1015146_F.jpg
5.8474283,4.7077894,6.255867,2.4496522,1.5048778,3.780156,4.7927113,3.017359,Item-Image\1015147_F.jpg
4.7460675,2.0656862,5.276099,1.6268852,0.9879017,2.294304,4.9993315,0.9341441,Item-Image\1015150_F.jpg
5.647963,3.6317444,5.95939,2.0512607,2.1753087,3.3202748,5.036404,2.5906672,Item-Image\1015151_F.jpg
6.2049465,7.371911,6.955752,3.1316018,2.5909476,4.698967,4.60324,4.6071167,Item-Image\1015152_F.jpg
5.409005,3.7305923,5.8837667,2.071015,1.8483697,2.9900541,4.9518127,1.8905102,Item-Image\1015154_F.jpg
5.2132072,5.110343,6.46319,2.5013506,1.8726283,3.0253239,4.801675,1.9321895,Item-Image\1015155_F.jpg
4.046384,0.802392,4.8519926,1.3160349,1.3321605,1.5158153,5.141657,0.62662137,Item-Image\1015156_F.jpg
5.4574785,4.809821,6.212649,2.3773181,1.6787192,3.202598,4.7807045,2.0861468,Item-Image\1015157_F.jpg
4.7970543,2.5541067,5.4686384,1.7303715,1.378564,2.3155422,4.9926305,1.1439719,Item-Image\1015158_F.jpg
5.332547,4.57815,6.015463,2.3126583,1.4863892,3.138506,4.75819,2.0877693,Item-Image\1015159_F.jpg
4.642529,2.2540612,5.33116,1.6565423,1.2779427,2.147267,4.961286,0.9737925,Item-Image\1015160_F.jpg
5.6037116,4.1019683,5.860545,2.1881442,1.6129227,3.3432336,4.7743006,2.5120974,Item-Image\1015161_F.jpg
4.2441835,1.0082278,4.8913665,1.3444737,1.19265,1.7160904,5.0350585,0.66695356,Item-Image\1015162_F.jpg
6.030463,5.4736214,6.254091,2.6716628,2.0915418,4.104752,4.5601406,3.9039717,Item-Image\1015163_F.jpg
6.092908,7.110485,6.9460025,3.2928748,2.3876367,4.3668942,4.5057993,4.3370166,Item-Image\1015165_F.jpg
6.1956625,5.7689867,6.386055,2.7760644,1.2962816,4.150928,4.582425,2.9316566,Item-Image\1015166_F.jpg
5.620842,4.1462693,5.884654,2.2703915,0.997854,3.2836163,4.848982,1.8430202,Item-Image\1015167_F.jpg
6.313923,5.8663073,6.1673307,2.9029832,1.2548143,4.5029497,4.565876,3.429984,Item-Image\1015168_F.jpg
5.259179,3.7703438,6.002722,2.099515,0.93983704,2.9396617,4.8658643,1.6475685,Item-Image\1015170_F.jpg
5.5415,3.738234,5.918147,2.1058495,0.89760935,3.2182283,4.7378197,1.9958816,Item-Image\1015171_F.jpg
6.1287084,6.790348,6.569977,3.2519498,2.78679,4.4797034,4.534997,4.4355125,Item-Image\1015172_F.jpg
4.2589984,1.380594,5.141324,1.440025,1.330039,1.7446551,5.115289,0.69506454,Item-Image\1015173_F.jpg
5.985532,6.988782,7.293536,3.2473874,2.1519866,4.4424367,4.5849457,4.8272095,Item-Image\1015174_F.jpg
3.750059,0.47036982,4.6889915,1.2344768,1.2103132,1.3177252,5.1284094,0.534788,Item-Image\1015175_F.jpg
5.4501457,5.723409,7.1311054,2.7547612,1.8193812,3.5398817,4.842531,3.3925576,Item-Image\1015176_F.jpg
5.277136,4.508108,6.5061674,2.309945,1.6032047,3.085813,4.969923,2.5982852,Item-Image\1015177_F.jpg
4.39806,1.4380746,5.1405582,1.4533237,1.3297877,1.861489,5.0619946,0.8490945,Item-Image\1015178_F.jpg
5.8913984,6.791611,7.1405277,3.1928763,2.2084727,4.4170647,4.670888,4.843766,Item-Image\1015179_F.jpg
3.6325345,0.28712264,4.60262,1.2330636,1.1892996,1.2171619,5.1153655,0.5163995,Item-Image\1015180_F.jpg
6.1001596,6.1408844,6.4778123,3.0457225,2.8423645,4.2750583,4.592467,4.335993,Item-Image\1015181_F.jpg
5.234713,3.0749874,5.476118,1.9264548,1.7232074,2.9212213,4.9834285,1.8901942,Item-Image\1015182_F.jpg
4.788165,3.5639503,5.7905717,2.1391447,1.6188986,2.5732205,4.8964596,1.5741129,Item-Image\1015183_F.jpg
5.527986,5.406264,6.613414,2.7056615,1.4581891,3.6997359,4.7312193,3.0825677,Item-Image\1015184_F.jpg
4.612589,1.8781334,5.326854,1.558672,1.2458096,2.1294484,5.0640783,1.0555894,Item-Image\1015185_F.jpg
5.3570075,4.919719,6.368635,2.4897404,1.2679958,3.2888923,4.8331823,2.0980408,Item-Image\1015186_F.jpg
5.4289627,4.1895227,6.0746827,2.268931,1.3031236,3.2207017,4.9334803,1.9781846,Item-Image\1015187_F.jpg
6.611992,9.541796,7.6743965,4.300308,2.413204,5.804358,4.2064714,6.2303925,Item-Image\1015188_F.jpg
6.776416,9.224733,7.368079,4.430986,2.2539127,5.8640633,4.161088,5.9264727,Item-Image\1015190_F.jpg
5.3634253,4.82486,6.4057846,2.5470536,2.0943537,3.3090143,4.8322926,2.7895722,Item-Image\1015191_F.jpg
5.745713,5.663023,6.360367,2.815899,2.660091,4.016401,4.6364746,3.957867,Item-Image\1015192_F.jpg
5.850968,6.492845,6.864561,3.2035055,2.7883773,3.9718971,4.616472,4.1953382,Item-Image\1015193_F.jpg
4.377995,1.164376,4.981086,1.3227135,1.3600836,1.9680815,5.093157,0.97180754,Item-Image\1015194_F.jpg
5.9141126,4.3982563,6.031042,2.3850455,2.2309752,3.4187198,4.7721014,2.5108504,Item-Image\1015195_F.jpg
5.8041496,5.6794353,6.5621505,2.937762,2.535036,3.6716053,4.587329,3.1197302,Item-Image\1015196_F.jpg
3.8838773,0.5298342,4.7425947,1.2546983,1.2476418,1.4049748,5.129751,0.5260295,Item-Image\1015197_F.jpg
6.150526,5.4296083,6.3803315,2.7657695,2.724505,3.908288,4.9273167,3.6574478,Item-Image\1015198_F.jpg
6.2420197,6.6517334,6.8753114,3.2223825,3.056901,4.0638895,4.8886504,4.210009,Item-Image\1015199_F.jpg
5.2787743,2.9290562,5.688546,1.8401283,1.7671416,2.7592916,5.123254,1.7689458,Item-Image\1015200_F.jpg
5.754122,6.2623096,6.3111124,3.1714334,2.7289157,4.156298,4.8299522,4.174803,Item-Image\1015201_F.jpg
5.5422335,4.4632115,6.004978,2.4884858,2.241109,3.4867036,4.926146,3.047758,Item-Image\1015202_F.jpg
4.882264,2.62465,5.5016947,1.7979687,1.6764369,2.5008519,5.1251087,1.5664408,Item-Image\1015203_F.jpg
4.890978,2.427926,5.509347,1.6540184,1.3825265,2.3774571,5.0171175,1.3502233,Item-Image\1015204_F.jpg
5.319334,3.5305815,5.98561,1.9893804,1.5170516,2.9749475,4.9205832,2.2185302,Item-Image\1015205_F.jpg
5.528244,5.0174513,6.6216803,2.5166912,1.755112,3.378077,4.853138,3.0654023,Item-Image\1015206_F.jpg
6.3040094,5.561884,6.213457,2.9205565,2.927174,3.9804869,4.6419096,3.86303,Item-Image\1015207_F.jpg
5.9114404,6.7785788,7.0473137,3.3491497,2.6856735,3.7497678,4.5931144,3.4921489,Item-Image\1015208_F.jpg
5.4180126,3.4356909,5.832459,2.0956256,1.9721265,2.866911,4.967101,1.9409566,Item-Image\1015209_F.jpg
6.3100204,7.6945324,6.776997,3.475296,3.1838083,4.652216,4.4812407,4.772745,Item-Image\1015210_F.jpg
5.0708776,3.4339902,5.763071,2.0609703,1.7495205,2.7666779,4.946538,1.8158605,Item-Image\1015211_F.jpg
6.2259274,7.8745136,7.2771263,3.3883948,2.9462981,4.470725,4.4985566,4.201841,Item-Image\1015212_F.jpg
5.8358583,4.4642344,5.945197,2.319933,1.1318533,3.6169643,4.797477,2.2536163,Item-Image\1015213_F.jpg
6.597452,7.332634,6.7472258,3.5042908,1.7143985,5.05447,4.3208723,4.5952215,Item-Image\1015214_F.jpg
6.25589,6.2865944,6.3909936,3.013754,1.42024,4.334195,4.478403,3.4643943,Item-Image\1015215_F.jpg
6.6366463,8.777354,6.9843316,3.9823895,1.6504076,5.22405,3.9701371,4.7819567,Item-Image\1015216_F.jpg
5.9507723,6.7063484,6.575314,3.1568508,2.8250384,4.4088087,4.8086886,4.3917794,Item-Image\1015217_F.jpg
5.155292,2.8630714,5.629678,1.8382007,1.837018,2.6418571,5.2013025,1.8294542,Item-Image\1015219_F.jpg
4.9396353,3.4680772,5.8503933,2.011725,1.7237968,2.7198546,5.17175,1.8542979,Item-Image\1015220_F.jpg
5.6003523,5.795491,6.456338,2.7566726,2.2882514,3.6466856,4.702534,3.4844165,Item-Image\1015221_F.jpg
3.649386,0.3575086,4.6162868,1.240403,1.1534772,1.2307858,5.0947685,0.49435702,Item-Image\1015222_F.jpg
5.0565634,4.4899898,5.810232,2.449657,2.0323925,2.9443777,4.9363995,2.6555626,Item-Image\1015223_F.jpg
4.213663,1.0511651,4.9549484,1.3375132,1.199968,1.7536969,5.099309,0.7432901,Item-Image\1015225_F.jpg
5.0292916,3.275347,5.8341193,2.0967302,1.6173211,2.4596694,5.045254,1.5985382,Item-Image\1015227_F.jpg
5.7781687,6.6372824,6.270154,3.0196762,2.637169,4.1539755,4.7518773,4.022791,Item-Image\1015228_F.jpg
5.885618,6.5645485,6.202213,3.1896017,2.2608256,4.2078247,4.769881,3.9372163,Item-Image\1015231_F.jpg
6.1031284,7.8874693,6.9284563,3.3580053,2.0138,5.108861,4.333908,5.245053,Item-Image\1015233_F.jpg
6.2401557,7.6156034,6.636382,3.4098706,3.0995092,4.5893183,4.4964275,4.651574,Item-Image\1015235_F.jpg
4.1798234,1.2188348,4.9871836,1.4040439,1.3303382,1.685825,5.14037,0.66638577,Item-Image\1015237_F.jpg
5.3357787,3.146998,5.4997964,1.9839152,1.8692082,3.0072494,5.0870943,2.24198,Item-Image\1015238_F.jpg
5.913083,6.757098,6.7448215,3.1223478,2.7226417,4.0659857,4.969592,3.9295273,Item-Image\1015239_F.jpg
3.6200686,0.28548223,4.5864363,1.2270598,1.1996565,1.2024322,5.1085243,0.5170783,Item-Image\1015240_F.jpg
5.4555435,3.8665676,5.63564,2.1331968,2.1130571,3.281918,4.7969794,2.9205775,Item-Image\1015244_F.jpg
5.9542036,4.44743,5.7997866,2.29501,2.3759618,3.7656732,4.673661,3.6134496,Item-Image\1015246_F.jpg
5.316167,3.541206,5.737417,1.9888552,1.7352257,3.0125265,4.811995,2.2649825,Item-Image\1015247_F.jpg
5.1600566,4.912978,6.7078733,2.5214486,2.098927,2.9281843,4.8640413,2.410029,Item-Image\1015248_F.jpg
5.7010226,5.812912,6.771842,2.8652182,2.6278367,3.6548328,4.688739,3.6243877,Item-Image\1015249_F.jpg
6.4347954,4.7707644,5.9835415,2.4066508,1.3400729,4.3286457,4.722414,3.1317902,Item-Image\1015252_F.jpg
3.6520987,0.36237717,4.660825,1.2416855,1.1833725,1.2333913,5.114541,0.5044427,Item-Image\1015254_F.jpg
5.7779455,5.4441824,6.395505,2.6345115,2.0035954,3.661296,4.6742125,2.8838663,Item-Image\1015255_F.jpg
5.8470936,5.9919453,6.541135,2.8026972,2.1042051,3.777859,4.5900583,3.0337296,Item-Image\1015256_F.jpg
6.495718,8.275423,7.1540823,3.7073793,3.331509,4.9231424,4.2868137,5.3075657,Item-Image\1015262_F.jpg
5.024871,3.8004258,5.9228835,2.1953921,1.6069238,2.8151746,4.999204,2.210129,Item-Image\1015263_F.jpg
3.8719747,0.6288372,4.856433,1.2610492,1.2165323,1.431705,5.1384535,0.5294205,Item-Image\1015264_F.jpg
5.178705,3.4425278,6.108735,2.2951496,2.2865624,2.7256103,5.2211313,2.1856556,Item-Image\1015266_F.jpg
6.163075,7.0205545,6.9922185,2.9843183,2.0816712,4.640065,4.6687937,4.4185333,Item-Image\1015267_F.jpg
3.6577463,0.38107845,4.6104026,1.2301128,1.1749228,1.2336268,5.0998344,0.50567746,Item-Image\1015270_F.jpg
6.0845013,7.171012,6.427119,3.4018245,2.4665709,4.6630554,4.561775,4.461696,Item-Image\1015271_F.jpg
3.6766014,0.4691945,4.6770496,1.248425,1.1159023,1.2475305,5.086485,0.4825341,Item-Image\1015272_F.jpg
5.1606245,4.191261,5.999636,2.3832893,2.2154708,2.8130994,4.981225,2.4355996,Item-Image\1015273_F.jpg
6.1635656,7.874127,6.9526525,3.4924188,2.1337626,5.1423855,4.2688017,5.3227415,Item-Image\1015274_F.jpg
5.97653,5.1507616,5.8732233,2.5097165,1.7999606,4.261981,4.551853,3.794436,Item-Image\1015275_F.jpg
5.169197,4.152338,6.0072756,2.3730352,2.2195187,2.8260937,5.012165,2.4709291,Item-Image\1015278_F.jpg
5.1876483,3.9646163,6.0613008,2.4027214,2.2562203,2.725898,5.061428,2.3320248,Item-Image\1015279_F.jpg
5.1634,3.6786213,6.112853,2.2501197,1.6871023,2.6486802,5.054443,2.1068697,Item-Image\1015280_F.jpg
5.5815234,5.119514,6.560195,2.851449,2.1356769,3.3166502,5.04358,3.3302307,Item-Image\1015281_F.jpg
5.8165655,6.515999,6.346549,3.1559653,2.1998606,4.069543,4.72546,3.7204878,Item-Image\1015283_F.jpg
6.2147074,5.8480844,6.075542,2.9638944,2.5580919,4.4383316,4.67284,4.469763,Item-Image\1015284_F.jpg
5.7571926,4.8497896,6.0858645,2.5376034,1.9661727,3.5516539,4.8548317,3.020884,Item-Image\1015285_F.jpg
6.0878334,6.6855135,6.3235273,3.217297,2.325217,4.397357,4.6802454,4.2064238,Item-Image\1015286_F.jpg
6.023807,7.2427783,6.5966606,3.4964015,2.512939,4.464963,4.716942,4.524352,Item-Image\1015287_F.jpg
5.575509,5.6444244,6.398603,2.825486,2.0342236,3.601705,4.798664,3.3615835,Item-Image\1015288_F.jpg
5.508233,4.7598314,6.065148,2.4958827,1.9502363,3.2905853,4.770486,2.8949418,Item-Image\1015289_F.jpg
4.360608,1.5921118,5.1712255,1.4753017,1.1628923,1.7897625,5.0614843,0.76387846,Item-Image\1015290_F.jpg
6.0001254,6.6460714,6.354133,3.114842,2.4130423,4.4614882,4.6931057,4.4149623,Item-Image\1015292_F.jpg
6.6697307,11.542154,7.0615687,5.0761957,1.9404998,6.490636,3.3352683,6.657958,Item-Image\1015293_F.jpg
6.6907377,8.7586,6.656335,3.8688488,1.6819342,5.5269427,3.8626034,4.8171606,Item-Image\1015294_F.jpg
6.94574,11.114765,7.304845,4.8502154,2.082808,6.217033,3.3603494,6.3442526,Item-Image\1015295_F.jpg
5.671425,4.4309444,5.9605403,2.2525682,1.0511949,3.420784,4.7051916,1.8835013,Item-Image\1015296_F.jpg
7.1898613,7.7045193,6.174214,3.48211,1.8669187,5.686666,3.884264,5.293152,Item-Image\1015297_F.jpg
6.7632484,8.095785,6.801105,3.5922742,1.8400645,5.291815,4.045882,4.7207956,Item-Image\1015299_F.jpg
7.0555797,8.271306,6.8516808,3.6666508,2.2577643,5.818493,4.0985384,5.6838083,Item-Image\1015302_F.jpg
5.730937,5.705118,6.4208384,2.8160315,2.4373107,3.887774,4.7029185,3.4298878,Item-Image\1015303_F.jpg
5.4020333,4.0807347,5.902575,2.2127018,1.9618175,3.2142892,4.8732166,2.3236942,Item-Image\1015304_F.jpg
5.971972,6.5542974,6.7469864,3.2409081,2.7718253,4.3487186,4.6330633,4.325341,Item-Image\1015305_F.jpg
7.0854607,9.363853,6.919863,4.107222,1.5730226,5.974291,4.064192,5.4316235,Item-Image\1015306_F.jpg
6.607873,9.547188,7.2094545,4.1299753,1.4841032,5.6213217,4.1244874,5.0811625,Item-Image\1015307_F.jpg
6.401806,7.337049,6.4111276,3.1154141,1.132156,4.7627726,4.2799015,3.3576806,Item-Image\1015310_F.jpg
5.7204366,4.8896036,5.9657927,2.3890226,1.0882401,3.6859164,4.7206087,2.1886487,Item-Image\1015311_F.jpg
